beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Milkshake IPA (Strawberry)",Omnipollo,"IPA - Milkshake",7.2,0,,"BrewDog Helsinki",Helsinki,Uusimaa,Suomi,60.1607,24.9423,4,"2017-11-06 23:05:14",https://untappd.com/c/524182813,https://untappd.com/beer/1022796,https://untappd.com/brewery/29486,Sweden,"Sundbybergs kommun","Stockholms län",,"BrewDog Helsinki",Bottle,524182813,1022796,29486,,4.03,4.03,,0,0
"Sitting Bulldog IPA","Gotlands Bryggeri","IPA - American",6.4,45,,"The Oak Barrel",Vantaa,Uusimaa,Suomi,60.319,24.9686,3.5,"2017-11-07 15:12:32",https://untappd.com/c/524324580,https://untappd.com/beer/31794,https://untappd.com/brewery/3331,Sweden,Visby,"Gotlands län",,"The Oak Barrel",Draft,524324580,31794,3331,,3.48,3.48,,0,0
"Karhu A (IV A)",Sinebrychoff,"Lager - Pale",5.4,16,,"Nordic Kitchen",Vantaa,Uusimaa,Suomi,60.316,24.9615,2.5,"2017-11-07 16:09:52",https://untappd.com/c/524326733,https://untappd.com/beer/39534,https://untappd.com/brewery/961,Finland,Kerava,Etelä-Suomi,,"Nordic Kitchen",Draft,524326733,39534,961,,2.82,2.84,,0,0
"Belgian White","Blue Moon Brewing Company","Wheat Beer - Witbier",5.4,9,,"Eighteen Sky Bar",Greenwich,"Greater London","United Kingdom",51.5034,-0.0000928236,3,"2017-11-07 20:36:15",https://untappd.com/c/524376647,https://untappd.com/beer/3839,https://untappd.com/brewery/127804,"United States",Denver,CO,,"Eighteen Sky Bar",Bottle,524376647,3839,127804,https://untappd.s3.amazonaws.com/photo/2017_11_07/19d28289a452bbfa40952194361346da_raw.jpg,3.5,3.5,,1,0
"Worthington's White Shield","Molson Coors (UK)","IPA - English",5.6,0,,"Eighteen Sky Bar",Greenwich,"Greater London","United Kingdom",51.5034,-0.0000928236,3.25,"2017-11-07 21:17:10",https://untappd.com/c/524385686,https://untappd.com/beer/15084,https://untappd.com/brewery/28894,England,"Burton-On-Trent,",Staffordshire,,"Eighteen Sky Bar",Bottle,524385686,15084,28894,https://untappd.s3.amazonaws.com/photo/2017_11_07/e2df9c3bee58830f23ba051dd77ddf7a_raw.jpg,3.36,3.37,,0,0
"Vedett Extra White","Duvel Moortgat","Wheat Beer - Witbier",4.7,4,,"MongoDB Europe",London,"Greater London","United Kingdom",51.5026,-0.000567622,3.25,"2017-11-08 18:39:35",https://untappd.com/c/524567238,https://untappd.com/beer/11097,https://untappd.com/brewery/167,Belgium,Puurs,Vlaanderen,,,Bottle,524567238,11097,167,https://untappd.s3.amazonaws.com/photo/2017_11_08/05b3a61087bbbe488a07bbf5d1866cf6_raw.jpg,3.52,3.52,,0,0
"Erdinger Weißbier / Hefe-Weizen","Erdinger Weissbräu",Hefeweizen,5.3,13,,"MongoDB Europe",London,"Greater London","United Kingdom",51.5026,-0.000567622,2.75,"2017-11-08 18:57:32",https://untappd.com/c/524570976,https://untappd.com/beer/7420,https://untappd.com/brewery/1019,Germany,Erding,Bayern,,,Bottle,524570976,7420,1019,,3.66,3.66,,0,0
"Meteor Blonde","Brasserie Meteor","Belgian Blonde",4.6,16,,"Côte Brasserie",Soho,"Greater London","United Kingdom",51.5142,-0.13455,3,"2017-11-08 20:38:40",https://untappd.com/c/524595278,https://untappd.com/beer/1315828,https://untappd.com/brewery/9388,France,Hochfelden,Grand-Est,,"Côte Brasserie",Bottle,524595278,1315828,9388,https://untappd.s3.amazonaws.com/photo/2017_11_08/a7afe74fa2f5f15c0e3df5eb2d3427df_raw.jpg,3.01,3.01,,0,0
Bosko,"Pressure Drop Brewing","IPA - American",6.5,0,,"BrewDog Soho",London,"Greater London","United Kingdom",51.5151,-0.137235,4,"2017-11-08 21:58:34",https://untappd.com/c/524616018,https://untappd.com/beer/490464,https://untappd.com/brewery/50825,England,Tottenham,London,,"BrewDog Soho",Draft,524616018,490464,50825,https://untappd.s3.amazonaws.com/photo/2017_11_08/5b216d7da8dbf36e7c7f1f4faa622e9b_raw.jpg,3.8,3.8,,1,0
"Centennial IPA","Founders Brewing Co.","IPA - American",7.2,65,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2017-11-10 21:07:16",https://untappd.com/c/525182753,https://untappd.com/beer/1456,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,Bottle,525182753,1456,549,,3.77,3.77,,0,0
"Jack Hammer",BrewDog,"IPA - American",7.2,250,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4.25,"2017-11-10 22:48:13",https://untappd.com/c/525248776,https://untappd.com/beer/196338,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,Can,525248776,196338,241,,3.8,3.8,,0,0
Longfin,"Ballast Point Brewing Company","Lager - Helles",4.5,17,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2017-11-11 18:56:03",https://untappd.com/c/525714529,https://untappd.com/beer/11602,https://untappd.com/brewery/68,"United States","San Diego",CA,,,Bottle,525714529,11602,68,https://untappd.s3.amazonaws.com/photo/2017_11_11/0ca4ee19e49b4a70b2044c46a816a883_raw.jpg,3.46,3.46,,0,0
Bonito,"Ballast Point Brewing Company","Blonde Ale",4.5,20,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2017-11-11 20:12:26",https://untappd.com/c/525763364,https://untappd.com/beer/1844406,https://untappd.com/brewery/68,"United States","San Diego",CA,,,Bottle,525763364,1844406,68,https://untappd.s3.amazonaws.com/photo/2017_11_11/268f51e28c03d020cb1610c0f7358920_raw.jpg,3.43,3.43,,0,0
Blue,"SweetWater Brewing Company","Fruit Beer",4.6,10,"Ihmeen hyvin toimii mustikka ja vehnä","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2017-11-11 21:48:16",https://untappd.com/c/525849248,https://untappd.com/beer/4511,https://untappd.com/brewery/1224,"United States",Atlanta,GA,,"K-Citymarket Helsinki Ruoholahti",Bottle,525849248,4511,1224,https://untappd.s3.amazonaws.com/photo/2017_11_11/1a18e2182dd8cae70acc3ac1804831c1_raw.jpg,3.53,3.53,,0,0
"Hoppy Christmas",BrewDog,"IPA - American",7.2,66,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2017-11-11 22:45:24",https://untappd.com/c/525909325,https://untappd.com/beer/245413,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,Bottle,525909325,245413,241,,3.8,3.8,,1,0
"Hop Hash Easy IPA","SweetWater Brewing Company","IPA - Session / India Session Ale",4.2,55,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2017-11-12 00:32:22",https://untappd.com/c/526024325,https://untappd.com/beer/1414175,https://untappd.com/brewery/1224,"United States",Atlanta,GA,,"K-Citymarket Helsinki Ruoholahti",Bottle,526024325,1414175,1224,,3.61,3.61,,0,0
"Stone Xocoveza - Berlin","Stone Brewing Berlin","Stout - Imperial / Double Milk",8.1,50,"Aika tuhti, vähän korvapuustin makua","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2017-11-12 23:19:56",https://untappd.com/c/526555786,https://untappd.com/beer/1452734,https://untappd.com/brewery/255911,Germany,,,,Alko,Can,526555786,1452734,255911,https://untappd.s3.amazonaws.com/photo/2017_11_12/fa70808a6ad35888a731e924a0d4aeaa_raw.jpg,3.88,3.87,,1,0
"Do They Know It’s Christmas?",Mikkeller,"Red Ale - Other",5.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2017-11-13 23:57:52",https://untappd.com/c/526821357,https://untappd.com/beer/2370251,https://untappd.com/brewery/2813,Denmark,Copenhagen,"Region Hovedstaden",,Alko,Bottle,526821357,2370251,2813,https://untappd.s3.amazonaws.com/photo/2017_11_13/368b06a7029226820668e4268d59f3fe_raw.jpg,3.28,3.31,,0,0
"Erdinger Schneeweiße","Erdinger Weissbräu",Hefeweizen,5.6,11,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2017-11-17 22:35:10",https://untappd.com/c/527846038,https://untappd.com/beer/33851,https://untappd.com/brewery/1019,Germany,Erding,Bayern,,Alko,Bottle,527846038,33851,1019,https://untappd.s3.amazonaws.com/photo/2017_11_17/8eda0c8a48d62fa0bb971a6cfd5a9aef_raw.jpg,3.47,3.47,,1,0
"Christmas Ale","Shepherd Neame","Winter Ale",7,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2017-11-17 23:07:09",https://untappd.com/c/527866185,https://untappd.com/beer/15053,https://untappd.com/brewery/1132,England,Faversham,Kent,,Alko,Bottle,527866185,15053,1132,https://untappd.s3.amazonaws.com/photo/2017_11_17/a6a87468399d0d321dfaaad9d660ee4a_raw.jpg,3.32,3.33,,0,0
"Staropramen Selection","Pivovary Staropramen","Pilsner - Czech",4.7,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.5,"2017-11-18 21:01:00",https://untappd.com/c/528373065,https://untappd.com/beer/210156,https://untappd.com/brewery/998,"Czech Republic",Prague,Praha,,,Can,528373065,210156,998,https://untappd.s3.amazonaws.com/photo/2017_11_18/65a5eeff33143367ec708b06067ea007_raw.jpg,2.97,3.05,,0,0
"Mufloni APA","Panimoravintola Beer Hunter's","Pale Ale - American",4.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2017-11-18 23:47:27",https://untappd.com/c/528528331,https://untappd.com/beer/2279363,https://untappd.com/brewery/20115,Finland,Pori,Länsi-Suomi,,,Can,528528331,2279363,20115,https://untappd.s3.amazonaws.com/photo/2017_11_18/169e78a71cd579bc903c596b103866e2_raw.jpg,3.19,3.25,,0,0
"Run to the Pils","Amundsen Brewery","Pilsner - Other",4.7,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.75,"2017-11-21 23:11:31",https://untappd.com/c/529551305,https://untappd.com/beer/1744920,https://untappd.com/brewery/16909,Norway,Hauketo,Oslo,,,Can,529551305,1744920,16909,https://untappd.s3.amazonaws.com/photo/2017_11_21/0e99071aae2954929bb00beafd82d0b3_raw.jpg,3.22,3.23,,0,0
"Baltika #6 Porter / Балтика #6 Портер","Baltika Breweries (Балтика)","Porter - Baltic",7,16,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2017-11-23 22:55:15",https://untappd.com/c/530338753,https://untappd.com/beer/5149,https://untappd.com/brewery/999,Russia,"Saint Petersburg",Санкт-Петербург,,Alko,Bottle,530338753,5149,999,https://untappd.s3.amazonaws.com/photo/2017_11_23/52a5c0a1bc0f6a1f432b105a89a48152_raw.jpg,3.46,3.47,,0,0
"Hoppy Christmas",BrewDog,"IPA - American",7.2,66,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2017-11-24 21:29:49",https://untappd.com/c/530749431,https://untappd.com/beer/245413,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,Alko,Bottle,530749431,245413,241,,3.8,3.8,,1,0
"Straffe Hendrik Brugs Tripel Bier 9°","Brouwerij De Halve Maan","Belgian Tripel",9,35,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2017-11-24 22:49:59",https://untappd.com/c/530824154,https://untappd.com/beer/9601,https://untappd.com/brewery/430,Belgium,Bruges,Vlaanderen,,Alko,Bottle,530824154,9601,430,https://untappd.s3.amazonaws.com/photo/2017_11_24/67db44ea5f7be0f71fc43b173a6bfd1e_raw.jpg,3.77,3.77,,0,0
"Stadin Imperial Pilsner","Stadin Panimo","Pilsner - Imperial / Double",6,59,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2017-11-24 23:13:53",https://untappd.com/c/530847775,https://untappd.com/beer/2113156,https://untappd.com/brewery/5200,Finland,Helsinki,Etelä-Suomi,,Alko,Bottle,530847775,2113156,5200,https://untappd.s3.amazonaws.com/photo/2017_11_24/e7ee4049800337185fcd49622fb5ed45_raw.jpg,3.34,3.42,,0,0
"Green Zebra","Founders Brewing Co.","Sour - Fruited Gose",4.6,10,"Aika makea, limsa tule mieleen","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2017-11-25 15:59:16",https://untappd.com/c/531265852,https://untappd.com/beer/2200142,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,"K-Citymarket Helsinki Ruoholahti",Can,531265852,2200142,549,https://untappd.s3.amazonaws.com/photo/2017_11_25/654d621ba3117923b84a922490348f95_raw.jpg,3.75,3.75,,1,0
"Bang Saray","Thornbridge Brewery","Pale Ale - International",4.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2017-11-25 17:23:09",https://untappd.com/c/531285537,https://untappd.com/beer/2322947,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,"K-Citymarket Helsinki Ruoholahti",Bottle,531285537,2322947,2047,https://untappd.s3.amazonaws.com/photo/2017_11_25/2acdf430a271364455a8c10801183d41_raw.jpg,3.39,3.43,,0,0
Wye,"Thornbridge Brewery","Pale Ale - American",4.7,0,"Ei ihan superhyvin toimi kurkku pale alessa","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2017-11-25 23:03:39",https://untappd.com/c/531515195,https://untappd.com/beer/156579,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,"K-Citymarket Helsinki Ruoholahti",Bottle,531515195,156579,2047,https://untappd.s3.amazonaws.com/photo/2017_11_25/fb427e519c4c20ece11d2ff94afb47b8_raw.jpg,3.12,3.15,,1,0
"Beer Geek Flat White",Mikkeller,"Stout - Oatmeal",7.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2017-11-26 16:06:25",https://untappd.com/c/531918578,https://untappd.com/beer/1201079,https://untappd.com/brewery/2813,Denmark,Copenhagen,"Region Hovedstaden",,Alko,Bottle,531918578,1201079,2813,https://untappd.s3.amazonaws.com/photo/2017_11_26/bdcdddda187b0cf77d8ac645ad0ee719_raw.jpg,3.9,3.9,,1,0
"Ravnodenstvie (Rum Barrel Aged)","Lehe Pruulikoda","Stout - Russian Imperial",11,110,"Aah, mahtava räjähdys kahvia ja suklaata, plus tiukka humalointi, ei liian makea eikä alkoholi häiritse","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4.5,"2017-11-26 23:03:07",https://untappd.com/c/532062333,https://untappd.com/beer/2302000,https://untappd.com/brewery/99019,Estonia,Keila,Harjumaa,,Alko,Bottle,532062333,2302000,99019,https://untappd.s3.amazonaws.com/photo/2017_11_26/76eb7323bbd7ba09b528adc10b092bc5_raw.jpg,4.1,4.05,,2,0
"Winter Warmer 2017","Vanttilan Panimo","Winter Warmer",7.5,30,"Noh, ei se ipa ole, mutta runsaan maltainen, makea, vähän ehkä hiivainen muistuttaen ehkä jotain old alea... Pitää selvästi antaa aikaa.","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2,"2017-11-27 21:44:01",https://untappd.com/c/532280547,https://untappd.com/beer/2407254,https://untappd.com/brewery/371964,Finland,,,,,Bottle,532280547,2407254,371964,https://untappd.s3.amazonaws.com/photo/2017_11_27/0ce987751c1df1be9dfe0c5e6dc0a085_raw.jpg,0,2.52,,1,0
"Frostbite Hoppy Lager","Mallaskoski Brewery","Lager - Helles",4.7,36,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2017-11-30 20:56:05",https://untappd.com/c/532887595,https://untappd.com/beer/2074350,https://untappd.com/brewery/9339,Finland,Seinäjoki,Länsi-Suomi,,,Bottle,532887595,2074350,9339,https://untappd.s3.amazonaws.com/photo/2017_11_30/0edbfb97907973a2fb1dace0385346d0_raw.jpg,2.95,3.1,,0,0
"Pitch Black Porter","Mallaskoski Brewery","Porter - Other",4.7,35,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3,"2017-11-30 22:17:10",https://untappd.com/c/532909071,https://untappd.com/beer/2287681,https://untappd.com/brewery/9339,Finland,Seinäjoki,Länsi-Suomi,,,Bottle,532909071,2287681,9339,https://untappd.s3.amazonaws.com/photo/2017_11_30/67103e12821b5f3271a03f3c26ab7666_raw.jpg,2.78,3.03,,0,0
"Shape Shifter IPA","Fourpure Brewing Co","IPA - American",5.9,68,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2017-12-01 20:33:24",https://untappd.com/c/533205921,https://untappd.com/beer/1389383,https://untappd.com/brewery/86957,England,Bermondsey,London,,Alko,Can,533205921,1389383,86957,https://untappd.s3.amazonaws.com/photo/2017_12_01/3e991836aebf453cc9e3303baffe6a07_raw.jpg,3.58,3.58,,1,0
"Winter Warmer 2017","Vanttilan Panimo","Winter Warmer",7.5,30,"Ehkä pientä edistystä edelliseen, plussana pullo käytännössä räjähti auki","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.25,"2017-12-01 21:58:14",https://untappd.com/c/533248386,https://untappd.com/beer/2407254,https://untappd.com/brewery/371964,Finland,,,,,Bottle,533248386,2407254,371964,https://untappd.s3.amazonaws.com/photo/2017_12_01/86b7c847c001a58fe67ddd079039a140_raw.jpg,0,2.52,,1,0
"Ikiiurso Bourbon Barrel Aged",HIISI,"Stout - Imperial / Double",12,100,"Ei ehkä niin kova kuin odotin, tai turso, voimakas portviini ensimmäisenä","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,4,"2017-12-01 22:34:33",https://untappd.com/c/533269613,https://untappd.com/beer/1716958,https://untappd.com/brewery/78852,Finland,Jyvaskyla,Länsi-Suomi,,Alko,Bottle,533269613,1716958,78852,https://untappd.s3.amazonaws.com/photo/2017_12_01/afcab18e3e52e49cb616542759515997_raw.jpg,3.94,3.89,,1,0
"Imperator Bałtycki","Browar PINTA","Porter - Imperial / Double Baltic",9.1,88,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.75,"2017-12-01 23:56:00",https://untappd.com/c/533321166,https://untappd.com/beer/535949,https://untappd.com/brewery/14861,Poland,Wieprz,"województwo śląskie",,Alko,Bottle,533321166,535949,14861,https://untappd.s3.amazonaws.com/photo/2017_12_01/d8b09ba734fc69df144b616579a3a8b8_raw.jpg,3.93,3.91,,1,0
"Dos Equis Lager Especial","Cervecería Cuauhtémoc Moctezuma S.A. de C.V.","Lager - American",4.5,10,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.25,"2017-12-02 22:12:02",https://untappd.com/c/533873699,https://untappd.com/beer/10887,https://untappd.com/brewery/360,Mexico,Monterrey,"Nuevo León",,,Bottle,533873699,10887,360,,3.09,3.09,,0,0
APA,Sonnisaari,"Pale Ale - American",4.5,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2017-12-02 22:16:46",https://untappd.com/c/533878108,https://untappd.com/beer/1964807,https://untappd.com/brewery/201562,Finland,Oulu,Pohjois-Suomi,,,Bottle,533878108,1964807,201562,https://untappd.s3.amazonaws.com/photo/2017_12_02/4f002f20fa1e86c7a62b98cd69b95387_raw.jpg,3.23,3.34,,0,0
"Bock's Cider","Bock's Corner Brewery","Cider - Traditional",4.6,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.75,"2017-12-02 23:49:34",https://untappd.com/c/533966620,https://untappd.com/beer/1345644,https://untappd.com/brewery/189697,Finland,Vaasa,Länsi-Suomi,,,Bottle,533966620,1345644,189697,https://untappd.s3.amazonaws.com/photo/2017_12_02/6d097e5425823c761d1938c8ed3627dd_raw.jpg,3.04,3.34,,0,0
"Mykkä Joulu 2017","Vanttilan Panimo","IPA - American",7.2,70,"Nyt on potentiaalia, tuoksu kohdillaan, maku ja katkeruus oikeaan suuntaan, ei vielä hiilihappoja, vaatii selkeästi aikaa, sitten pisteet","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,,"2017-12-06 16:31:47",https://untappd.com/c/535183458,https://untappd.com/beer/2417172,https://untappd.com/brewery/371964,Finland,,,,,Bottle,535183458,2417172,371964,https://untappd.s3.amazonaws.com/photo/2017_12_06/71e47fccd0acfa1d291c096008a885ba_raw.jpg,0,1.89,,1,0
"The Beer of No Quarter","Grand Design Brewing","IPA - American",7,0,,"Bistro Nova",Espoo,Uusimaa,Suomi,60.2109,24.8183,3.5,"2017-12-07 09:46:32",https://untappd.com/c/535427169,https://untappd.com/beer/2401403,https://untappd.com/brewery/360974,Finland,,,,,Bottle,535427169,2401403,360974,https://untappd.s3.amazonaws.com/photo/2017_12_07/6364ac5f30a76dc9042edde2958aa740_raw.jpg,0,0.76,"Ville Lehtinen",0,0
"Manne 28","Manne Breweries","Strong Ale - English",7.35,30,,"Bistro Nova",Espoo,Uusimaa,Suomi,60.2109,24.8183,3.25,"2017-12-07 10:39:35",https://untappd.com/c/535428964,https://untappd.com/beer/2418523,https://untappd.com/brewery/220558,Finland,,,,,,535428964,2418523,220558,,0,1.89,,0,0
"Manne #29","Manne Breweries","IPA - American",7.6,70,,"Bistro Nova",Espoo,Uusimaa,Suomi,60.2109,24.8183,3.25,"2017-12-07 11:03:45",https://untappd.com/c/535429752,https://untappd.com/beer/2418525,https://untappd.com/brewery/220558,Finland,,,,,,535429752,2418525,220558,,0,1.89,,0,0
"Manne #30","Manne Breweries","Strong Ale - English",10.25,0,"Tulee mieleen joku belgian quad, pähkinäinen, alkoholinen, tosi kova itse tehdyksi","Bistro Nova",Espoo,Uusimaa,Suomi,60.2109,24.8183,3.5,"2017-12-07 11:15:59",https://untappd.com/c/535430052,https://untappd.com/beer/2418541,https://untappd.com/brewery/220558,Finland,,,,,,535430052,2418541,220558,https://untappd.s3.amazonaws.com/photo/2017_12_07/970c0d73892b7277f77f9e09e198e019_raw.jpg,0,1.89,,0,0
Thora,"Hopping Brewsters Beer Company","Gruit / Ancient Herbed Ale",4.9,0,,Apollo,Turku,Varsinais-Suomi,Suomi,60.4502,22.2597,3,"2017-12-07 21:42:09",https://untappd.com/c/535492614,https://untappd.com/beer/1624063,https://untappd.com/brewery/129297,Finland,Akaa,Länsi-Suomi,,,Bottle,535492614,1624063,129297,https://untappd.s3.amazonaws.com/photo/2017_12_07/fc444874c6486b3a5699afd5368290bd_raw.jpg,3.2,3.26,,0,0
Tonttu,"Thornbridge Brewery","Red Ale - American Amber / Red",6,55,"Eilinen, mut muistaakseni oli hyvää, cosmic comic, turku",,,,,,,3.5,"2017-12-08 17:15:42",https://untappd.com/c/535760263,https://untappd.com/beer/1337014,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,535760263,1337014,2047,,3.52,3.53,,0,0
"Mykkä Joulu 2017","Vanttilan Panimo","IPA - American",7.2,70,"Nyt alkaa toimimaan, sitrusta, hiilihappoja, jättää mukavasti katkeruuden","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.5,"2017-12-08 20:50:56",https://untappd.com/c/535826015,https://untappd.com/beer/2417172,https://untappd.com/brewery/371964,Finland,,,,,Bottle,535826015,2417172,371964,https://untappd.s3.amazonaws.com/photo/2017_12_08/c93cec78e67d404377920f2444212f5a_raw.jpg,0,1.89,,1,0
"Vaalea Juhlaolut","Pyynikin Brewing Company","Wheat Beer - American Pale Wheat",4.6,0,,"Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,2.75,"2017-12-11 22:39:57",https://untappd.com/c/537364060,https://untappd.com/beer/2313068,https://untappd.com/brewery/65929,Finland,Tampere,Länsi-Suomi,,,Can,537364060,2313068,65929,https://untappd.s3.amazonaws.com/photo/2017_12_11/e45b9d1b996ccc20dd4b5207305edc65_raw.jpg,2.72,3.06,,0,0
"Tumma Juhlaolut","Pyynikin Brewing Company","Stout - Other",4.3,0,"Eilinen taas, mut oli ihan jees, kahvinen","Vanttila / Fantsby",Espoo,Uusimaa,Suomi,60.1859,24.6118,3.25,"2017-12-12 20:45:47",https://untappd.com/c/537543670,https://untappd.com/beer/2316553,https://untappd.com/brewery/65929,Finland,Tampere,Länsi-Suomi,,,Can,537543670,2316553,65929,,2.97,3.22,,0,0
